authorID,fullName
S22000438,"M. F. (Michael Ferrebee), Sadler"
S22000439,"Alta, Tabor"
S2200044,"William Bailey, Kempling"
S22000440,"Florence White, Williams"
S22000441,"Frances I. Sims, Fulton"
S22000442,"John, Hossack"
S22000443,"David P., Barrows"
S22000444,"Wilhelm, Hauff"
S22000445,"Havelock, Ellis"
S22000446,"Kris, Neville"
S22000448,"M. F. (Milburg Francisco), Mansfield"
S22000449,"Blanche, McManus"
S2200045,"William, Browne"
S22000450,"Alfred Russel, Wallace"
S22000451,"Gertrude, Page"
S22000452,"Charles, Harrison"
S22000453,"Wilhelm, Raabe"
S22000454,"Michael, Wooff"
S22000455,"Edward Joseph Harrington, O'Brien"
S22000456,"Henri, Barbusse"
S22000457,"Edward Ledwich, Mitford"
S22000458,"Hamlin, Garland"
S22000459,"Francis L. (Francis Lister), Hawks"
S2200046,"Rufus Rockwell, Wilson"
S22000460,"United, Non"
S22000461,"George Cary, Eggleston"
S22000462,"Aaron, Walker"
S22000463,"Samuel, Marsden"
S22000464,"J. B. (John Buxton), Marsden"
S22000465,"Home, Gordon"
S22000466,"Émile, Faguet"
S22000467,"Margaret L. (Margaret Louisa), Woods"
S22000468,"Burt L., Standish"
S22000469,"Will, Owen"
S2200047,"May, Fratz"
S22000470,"W. W. (William Wymark), Jacobs"
S22000471,"F. Max (Friedrich Max), Müller"
S22000472,"Edward Payson, Roe"
S22000473,"Walter S., Tevis"
S22000474,"Charles E., Fritch"
S22000475,"Emma Raymond, Pitman"
S22000476,"Joseph, Noad"
S22000477,"Dion Clayton, Calthrop"
S22000478,"Sarah, Bernhardt"
S22000479,"Ernest Thompson, Seton"
S2200048,"Dallas Lore, Sharp"
S22000480,"Clarence H. (Clarence Herbert), Rowe"
S22000481,"John, Lang"
S22000482,"Dane, Coolidge"
S22000483,"George W., Gage"
S22000485,"F. W. (Frederic William), Farrar"
S22000486,"Henry, Van Dyke"
S22000487,"Edward Gaylord, Bourne"
S22000488,"James Alexander, Robertson"
S22000489,"Emma Helen, Blair"
S2200049,"R. Bruce (Robert Bruce), Horsfall"
S22000490,"David Marshall, Brooks"
S22000491,"Jacob, Robinson"
S22000492,"Sidney, Gilpin"
S22000493,"James, O'Leary"
S22000494,"Alfred, Korzybski"
S22000495,"John Elliot Drinkwater, Bethune"
S22000496,"Gertrude Demain, Hammond"
S22000497,"Mary H., Debenham"
S22000498,"Leo, Summers"
S22000499,"James H., Schmitz"
S220005,"John F. (John Fanning), Watson"
S2200050,"New, Non"
S22000500,"Virgil, Finlay"
S22000501,"Raymond F., Jones"
S22000502,"Roscoe, Pound"
S22000503,"Gordon, Stables"
S22000504,"Ida May Hill, Starr"
S22000506,"Justin H. (Justin Huntly), McCarthy"
S22000507,"E. W., Haslehust"
S22000508,"Robert, Burns"
S22000509,"William James, Neatby"
S2200051,"Old, Non"
S22000510,"Dudley, Hardy"
S22000511,"H. G. (Herbert George), Wells"
S22000512,"W. N. P., Barbellion"
S22000513,"Frances, Reynolds"
S22000514,"James L. (James Lowry), Clifford"
S22000515,"Emanuel, Swedenborg"
S22000516,"William F. (William Frederic), Wunsch"
S22000517,"Edmund Lester, Pearson"
S22000518,"John, Oxenham"
S22000519,"Fred A. (Fred Arthur), McKenzie"
S2200052,"Hugh, Walpole"
S22000520,"James Henry, Stark"
S22000521,"Thomas James, Wise"
S22000522,"George, Borrow"
S22000523,"Calvin Olin, Davis"
S22000524,"J. S. (Joseph Smith), Fletcher"
S22000526,"Francis, Francis"
S22000527,"Irving, Bacheller"
S22000528,"Wolfgang Amadeus, Mozart"
S22000529,"Friedrich, Kerst"
S2200053,"Merrick Abner, Richardson"
S22000530,"Henry Edward, Krehbiel"
S22000531,"John Henry, Newman"
S22000532,"Anne, Manning"
S22000533,"Caroline Wells Healey, Dall"
S22000534,"L. (Lily), Dougall"
S22000535,"T. Jenkins (Thornton Jenkins), Hains"
S22000536,"George Harrison, De La Vergne"
S22000537,"James W. (James Walter), Girvin"
S22000538,"W. N., Armstrong"
S22000539,"Emma Louise Smith, Dillingham"
S2200054,"J. Lewis (James Lewis), May"
S22000540,"Gay Montague, Moore"
S22000541,"Alexander, Whyte"
S22000542,"Stanley R., Matthews"
S22000543,"William, Howard"
S22000544,"Haskell, Coffin"
S22000545,"Margaret Piper, Chalmers"
S22000546,"Lemuel C., Hall"
S22000547,"William Dean, Howells"
S22000548,"T. A. (Thomas Alfred), Coward"
S2200055,"Anatole, France"
S22000550,"Henry Thayer, Niles"
S22000551,"Charles, Kingsley"
S22000552,"Homer, Randall"
S22000553,"Edgar, Wallace"
S22000554,"Emily Sarah, Holt"
S22000555,"F. W. (Frederick William), Fairholt"
S22000556,"Walter, Thornbury"
S22000557,"Edward, Walford"
S22000558,"Theodore, Wilder"
S22000559,"Robert, Seymour"
S2200056,"D. B., Stewart"
S22000560,"Florida, Non"
S22000561,"William Fremont, Blackman"
S22000562,"Henry Sessions, Souttar"
S22000563,"Victoria, Cross"
S22000564,"John, Bull"
S22000565,"Thomas, Burling"
S22000566,"Paul, Hutchens"
S22000567,"Theodore, Roosevelt"
S22000568,"William, Beebe"
S2200057,"Bernard, Miall"
S22000570,"Alexander Balloch, Grosart"
S22000571,"A. Stanley, Blicq"
S22000572,"Frederic, Remington"
S22000573,"Frank V., Webster"
S22000574,"Alex. (Alexander)\u200f, Macalister"
S22000575,"Thomas McKenny, Hughes"
S22000576,"A. B. (Andrew Barton), Paterson"
S2200058,"J. W. (James William), Sullivan"
S2200059,"Oliver, Herford"
S220006,"Mahatma, Gandhi"
S2200060,"Charles H., Stephens"
S2200061,"William Osborn, Stoddard"
S2200062,"H. J. (Henry Jarvis), Peck"
S2200063,"Lucy Foster, Madison"
S2200064,"Thomas R., Gray"
S2200065,"Nat, Turner"
S2200066,"Anthony, Hecht"
S2200067,"Walter, De la Mare"
S2200068,"Edgar Rice, Burroughs"
S2200069,"Henry W. (Henry William), Fischer"
S220007,"A., Rama Iyer"
S2200070,"Andrew, Halliday"
S2200071,"Charles, Dickens"
S2200072,"Hesba, Stretton"
S2200073,"Charles, Collins"
S2200074,"Amelia Ann Blanford, Edwards"
S2200075,"Edward S., Woods"
S2200076,"Edmund, Sharpe"
S2200077,"Elmer Harry, Kreps"
S2200078,"Elizabeth, Sandham"
S2200079,"William Clark, Russell"
S220008,"Arthur, Quiller-Couch"
S2200080,"Wadsworth, Camp"
S2200081,"Arthur Cheney, Train"
S2200082,"Mrs., Inchbald"
S2200083,"George, Farquhar"
S2200084,"F. Vaux (Francis Vaux), Wilson"
S2200085,"E. Phillips (Edward Phillips), Oppenheim"
S2200086,"Walter, Scott"
S2200088,"Nancy Huston, Banks"
S2200089,"James, Longstreet"
S220009,"Wilkie, Collins"
S2200090,"Lucian Bottow, Watkins"
S2200091,"H. J. (Henry Justice), Ford"
S2200092,"Andrew, Lang"
S2200093,"John, Galsworthy"
S2200094,"Blanche Proctor, Fisher"
S2200095,"Margery Closey, Quigley"
S2200096,"Gilbert, Murray"
S2200097,"W. G. (William George), Aston"
S2200098,"L. M. (Lucy Maud), Montgomery"
S2200099,"M. L., Flanery"
T225001,"Tappan, Wentworth"
T2250010,"Robert, Fuqua"
T22500100,"Oliver, Optic"
T22500101,"Emily, Brontë"
T22500102,"James, Paterson"
T22500103,"Daniel Carter, Beard"
T22500104,"Mabel, Quiller-Couch"
T22500106,"Isaac, Disraeli"
T22500107,"H. Irving (Harrie Irving), Hancock"
T22500108,"Bolesław, Prus"
T22500109,"Jeremiah, Curtin"
T2250011,"Anthony, Boucherie"
T22500110,"Adelin Balch, Coit"
T22500111,"L. Frank (Lyman Frank), Baum"
T22500112,"Mór, Jókai"
T22500113,"R. Nisbet (Robert Nisbet), Bain"
T22500114,"Bret, Harte"
T22500115,"Emily Sarah, Holt"
T22500116,"C. H. (Charles Haddon), Spurgeon"
T22500117,"Henry B. (Henry Benjamin), Wheatley"
T22500118,"Samuel, Pepys"
T22500119,"Mynors, Bright"
T2250012,"Morris, Jastrow"
T22500121,"Jacob, Abbott"
T22500122,"William, Penn"
T22500123,"Fairfax T. (Fairfax Throckmorton), Proudfit"
T22500124,"Robert, Leighton"
T22500125,"Charles Rivière, Dufresny"
T22500126,"Frank J., Morlock"
T22500127,"Judith, Masefield"
T22500128,"John, Masefield"
T22500129,"H. C. (Harry Crécy), Yarrow"
T2250013,"Wilkie, Collins"
T22500130,"Joseph, Conrad"
T22500131,"G. K. (Gilbert Keith), Chesterton"
T22500132,"Robert Louis, Stevenson"
T22500133,"H. M. (Henry Mayo), Bateman"
T22500134,"Annie S., Swan"
T22500135,"H. W. (Henry Wager), Halleck"
T22500136,"Mary E. (Mary Ellen), Bamford"
T22500137,"Gorges Edmond, Howard"
T22500138,"H. B. (Hereford Brooke), George"
T22500139,"G. A. (George Alfred), Henty"
T2250014,"J. Anthony, Ferlaine"
T22500141,"F. E. (Fanny Elizabeth), Bunnett"
T22500142,"C. V. (Charles Vernon), Boys"
T22500143,"John Hendricks, Bechtel"
T22500144,"Elizabeth Powell, Bond"
T22500145,"Henry Watson, Wilbur"
T22500146,"George, Cruikshank"
T22500147,"Charles, Dickens"
T22500148,"Edmund, Burke"
T22500149,"A. H. (Alexander Hamilton), Laidlaw"
T2250015,"John F. (John Fitzgerald), Kennedy"
T22500150,"Jessie Willcox, Smith"
T22500151,"Ethel M. (Ethel May), Dell"
T22500152,"George P. (George Perkins), Marsh"
T22500153,"Eugenia Dunlap, Potts"
T22500154,"Vida Hunt, Frances"
T22500155,"Elise Whitlock, Rose"
T22500156,"P. G. (Pelham Grenville), Wodehouse"
T22500157,"Clara, Morris"
T22500158,"Edith E., Wiggin"
T22500159,"Mildred A. (Mildred Augustine), Wirt"
T2250016,"Douglass, Sherley"
T22500160,"Madison, Grant"
T22500161,"Lothrop, Stoddard"
T22500162,"Anthony, Trollope"
T22500163,"Anthony, Gilmore"
T22500164,"Maria Thompson, Daviess"
T22500165,"Will, Grefé"
T22500166,"Edgar, Saltus"
T22500167,"Victor, MacClure"
T22500168,"John Greenleaf, Whittier"
T22500169,"Daniel Kilham, Dodge"
T2250017,"William Henry Giles, Kingston"
T22500170,"Abraham, Lincoln"
T22500171,"Edward, Stratemeyer"
T22500172,"Charles, Nuttall"
T22500173,"Nell, Speed"
T22500174,"Charles L. (Charles Lewis), Wrenn"
T22500175,"James, Strahan"
T22500176,"H. Stanley (Herbert Stanley), Redgrove"
T22500177,"James, McKimmey"
T22500178,"Israel, Zangwill"
T22500179,"Robert, Bridges"
T2250018,"W. Herbert, Holloway"
T22500180,"Ferdinand, Hiller"
T22500181,"Elliott, Graeme"
T22500182,"George, Meredith"
T22500183,"G. Harvey (George Harvey), Ralphson"
T22500184,"Joanna H. (Joanna Hooe), Mathews"
T22500186,"B. H. (Brigham Henry), Roberts"
T22500187,"Church, Non"
T22500188,"Aldous, Huxley"
T22500189,"H. Warington (Herbert Warington), Smyth"
T2250019,"William, Shakespeare"
T22500190,"Marion Ames, Taggart"
T22500191,"William F. (William Frederick), Stecher"
T22500192,"F. Marion (Francis Marion), Crawford"
T22500193,"Annie, Besant"
T22500194,"Edward, Doyle"
T22500195,"William, Poel"
T22500196,"W. Pett (William Pett), Ridge"
T22500197,"John Denham, Parsons"
T22500198,"Matthew Weld, Hartstonge"
T22500199,"Fergus, Hume"
T225002,"Laura Lee, Hope"
T2250020,"Maximilian, Stern"
T22500200,"S. H. M. (Samuel Hawkins Marshall), Byers"
T22500201,"Jean de, Boschère"
T22500202,"F. Tennyson (Fryniwyd Tennyson), Jesse"
T22500203,"Elizabeth Cleghorn, Gaskell"
T22500204,"Elbert, Hubbard"
T22500205,"Remy de, Gourmont"
T22500206,"J. L., Barrets"
T22500207,"George Edward, Woodberry"
T22500208,"Leader, Scott"
T22500209,"I. B. (Igino Benvenuto), Supino"
T2250021,"Edward, Adams"
T22500210,"Henry Rowe, Schoolcraft"
T22500211,"Nico, Jungmann"
T22500212,"Beatrix, Jungman"
T22500213,"William, Foster"
T22500214,"J. A. (Jean Allan), Owen"
T22500215,"C. A. (Charles Alexander), Johns"
T22500216,"G. (Gaston), Maspero"
T22500217,"Amelia Ann Blanford, Edwards"
T22500218,"Christopher, Morley"
T22500219,"Thomas, Fogarty"
T2250022,"Maurice J., Lewi"
T22500220,"W. Heath (William Heath), Robinson"
T22500221,"Francis B. (Francis Bail), Pearson"
T22500222,"Mrs. (Elizabeth), Turner"
T22500223,"E. V. (Edward Verrall), Lucas"
T22500224,"John, Sephton"
T22500225,"G. S. (George Slythe), Street"
T22500226,"William, Congreve"
T22500227,"John, Presland"
T22500228,"Arlo, Bates"
T22500229,"Rowland Evans, Robinson"
T2250023,"Irving Sidney, Dix"
T22500230,"Ralph Waldo, Trine"
T22500231,"Mary S. (Mary Sollace), Saxe"
T22500232,"Charles E., Meister"
T22500233,"Morris Meredith, Williams"
T22500234,"Elizabeth W. (Elizabeth Wilson), Grierson"
T22500235,"Walter, Harte"
T22500236,"J. W., Duffield"
T22500237,"J. B. (Joseph Barber), Lightfoot"
T22500238,"William Emer, Miller"
T22500239,"William Walker, Atkinson"
T2250024,"William J. (William Joseph), Long"
T22500240,"Laura Jean, Libbey"
T22500241,"Eleanor Hallowell, Abbott"
T22500242,"George Manville, Fenn"
T22500243,"Henry, Hallam"
T22500244,"J. W. H. (John William Henry), Eyre"
T22500245,"Anthon Bernhard Elias, Nilsen"
T22500246,"W. J. Alexander (William John Alexander), Worster"
T22500247,"Jefferson, Davis"
T22500248,"W. S. (Walter S.), Stacey"
T22500249,"Frederick, Whishaw"
T2250025,"B. M., Bower"
T22500250,"Thomas, Carlyle"
T22500251,"Gordon, Home"
T22500252,"Charles, Macklin"
T22500253,"Bertrand, Russell"
T22500254,"Francis, Day"
T22500255,"W. H., Richardson"
T22500256,"E. Benson, Kennedy"
T22500257,"Charles Theodore, Murray"
T22500258,"Elizabeth, Kent"
T22500259,"John Harmon, Cassel"
T2250026,"W. M. Flinders (William Matthew Flinders), Petrie"
T22500260,"Hamilton, Drummond"
T22500261,"Katharine Prescott, Wormeley"
T22500262,"Honoré de, Balzac"
T22500263,"B. Granville (Bernard Granville), Baker"
T22500264,"F., Anstey"
T22500265,"Wacław, Sieroszewski"
T22500266,"Adam, Szymań́`ski"
T22500267,"Else C. M. (Else Cecilia Mendelssohn), Benecke"
T22500268,"Władysław Stanisław, Reymont"
T22500269,"Marie, Busch"
T2250027,"Roy, Rockwood"
T22500270,"Stefan, žberomski"
T22500271,"Alexander, Johnston"
T22500272,"James Albert, Woodburn"
T22500273,"James, Otis"
T22500274,"Henry Seidel, Canby"
T22500275,"William Carew, Hazlitt"
T22500276,"Charles, Cotton"
T22500277,"Michel de, Montaigne"
T22500278,"Emile, Verhaeren"
T22500279,"F. S. (Frank Stewart), Flint"
T2250028,"Karl Otfried, Müller"
T22500280,"R., Eivind"
T22500281,"William Heysham, Overend"
T22500282,"John C. (John Conroy), Hutcheson"
T22500283,"Samuel Evans, Clark"
T22500284,"Herbert F. (Herbert Francis), Peyser"
T22500285,"Kathleen, Howard"
T22500286,"Robert, Blatchford"
T22500287,"Walter, Jerrold"
T22500288,"Carl, Lumholtz"
T22500289,"H. Rider (Henry Rider), Haggard"
T22500290,"James H., Moon"
T22500291,"Hudson's, Non"
T22500292,"F. C. (Francis Cowley), Burnand"
T22500293,"Luna May, Ennis"
T22500294,"John, Goss"
T22500295,"Ludwig, Nohl"
T22500297,"Ludwig Ritter von, Kachel"
T22500298,"Ludwig van, Beethoven"
T22500299,"Arthur, Quiller-Couch"
T225003,"Walter S., Rogers"
T2250030,"Henry, Tufnell"
T22500300,"Cesare, Lombroso"
T22500301,"Gina, Lombroso"
T22500302,"M. (Madelaine), Irwin"
T22500303,"Daniel, Defoe"
T22500305,"Hermann, Sudermann"
T22500306,"Hilmar R. (Hilmar Robert), Baukhage"
T22500307,"L. T., Meade"
T22500308,"John Henry, Goldfrap"
T22500309,"Frank, Norris"
T2250031,"Frederik, Pohl"
T22500310,"James, Parkerson"
T22500311,"Christopher, Marlowe"
T22500312,"Virgil, Finlay"
T22500313,"Donald A., Wollheim"
T22500314,"W. Cubitt (William Cubitt), Cooke"
T22500315,"Charles James, Lever"
T22500316,"Arthur, Waley"
T22500317,"J. Watson, Davis"
T22500318,"Harry, Gordon"
T22500319,"Curtis, Guild"
T2250032,"Ed, Emshwiller"
T22500320,"George, Sale"
T22500321,"James, Akeroyd"
T22500322,"A. L. G. (Anna Louisa Geertruida), Bosboom-Toussaint"
T22500323,"J. R., Monsell"
T22500324,"Compton, MacKenzie"
T22500325,"F. Scott (Francis Scott), Fitzgerald"
T22500326,"Robert Henry, Reece"
T22500327,"Walter, Bigges"
T22500328,"Marvin, Dana"
T22500329,"Robert W. (Robert William), Service"
T2250033,"Alfred Russel, Wallace"
T22500330,"Reuben Gold, Thwaites"
T22500331,"Lyman Copeland, Draper"
T22500332,"Alexander Scott, Withers"
T22500333,"Ellwood Patterson, Cubberley"
T22500334,"Lewis M. (Lewis Madison), Terman"
T22500335,"J. M. (James Matthew), Barrie"
T22500336,"William Loftus, Hare"
T22500337,"Maude, Alma"
T22500338,"Edmondo, De Amicis"
T22500339,"Helen, Zimmern"
T22500340,"Hiram, Chase"
T22500341,"J. J. (Joseph J.), Gould"
T22500342,"Montague, Glass"
T22500343,"Martin, Justice"
T22500344,"Jack, Sharkey"
T22500345,"Mary, Cholmondeley"
T22500346,"Edward Gaylord, Bourne"
T22500347,"Emma Helen, Blair"
T22500348,"James Alexander, Robertson"
T22500349,"Marcus Nathan, Adler"
T2250035,"H., Evison"
T22500351,"Stephen, Hawes"
T22500352,"Jane, Fielding"
T22500353,"J. C. (John Coulson), Tregarthen"
T22500354,"Rudolf, Tombo"
T22500355,"Edgar Rice, Burroughs"
T22500356,"Robert, Silverberg"
T22500357,"Stan, Mack"
T22500358,"Matthew W., Alderson"
T22500359,"David, Cory"
T2250036,"Herbert, Strang"
T22500360,"Jack, Williamson"
T22500361,"Richard, Dehan"
T22500362,"Andre, Norton"
T22500363,"Laura, Stubbs"
T22500364,"Hugh, De Sélincourt"
T22500365,"William, Young"
T22500366,"Corra, Harris"
T22500367,"Paul Elmer, More"
T22500368,"Edward, Lear"
T22500369,"Grant, Allen"
T2250037,"H. K. (Howard K.), Elcock"
T22500370,"Charles C., Nott"
T22500371,"Cephas, Brainerd"
T22500372,"George Haven, Putnam"
T22500373,"Raymond Z., Gallun"
T22500374,"John, Malham-Dembleby"
T22500375,"James Anthony, Froude"
T22500376,"Ernest, Rhys"
T22500377,"Ernest Alfred, Vizetelly"
T22500378,"Émile, Zola"
T22500379,"Leo, Summers"
T2250038,"Henry Martyn, Baird"
T22500380,"Robert F., Young"
T22500381,"George T. (George Titus), Ferris"
T22500382,"Clark Ashton, Smith"
T22500383,"Claude Harris, Miller"
T22500384,"Louis, Stone"
T22500385,"E. Raymond (Eugene Raymond), Hall"
T22500386,"Mark, Twain"
T22500387,"Stanley John, Weyman"
T22500388,"Walter Appleton, Clark"
T22500389,"Ulysses S. (Ulysses Simpson), Grant"
T22500390,"L. (Luise), Mühlbach"
T22500391,"George, Washington"
T22500392,"Julius Friedrich, Sachse"
T22500393,"Zane, Grey"
T22500394,"C. C. (Charles Carroll), Goodwin"
T22500396,"George, Thompson"
T22500397,"Elizabeth E. (Elizabeth Ellicott), Lea"
T22500398,"A. (Arthur), Clutton-Brock"
T22500399,"James L. (James Laughlin), Hughes"
T225004,"Thomas H., Burgoyne"
T2250040,"Thomas, Kyd"
T22500400,"Rafael, Sabatini"
T22500401,"Harry, Castlemon"
T22500402,"Henrietta, Szold"
T22500403,"Louis, Ginzberg"
T22500404,"Alfred Bishop, Mason"
T22500405,"Mary, MacLane"
T22500406,"A. E. W. (Alfred Edward Woodley), Mason"
T22500407,"H. H. (Hugh Hornby), Langton"
T22500408,"George McKinnon, Wrong"
T22500409,"Louis Aubrey, Wood"
T2250041,"Friedrich Wilhelm, Nietzsche"
T22500410,"Hector, Malot"
T22500411,"Leighton, Pullan"
T22500412,"John Meade, Falkner"
T22500413,"Arthur, Griffiths"
T22500414,"W. D., Pitcairn"
T22500415,"Harrison S. (Harrison Smith), Morris"
T22500416,"Henry, James"
T22500417,"Charles Ross, Jackson"
T22500418,"Charles Paschal Telesphore, Chiniquy"
T22500419,"Rosalie, Kaufman"
T2250042,"Thomas, Common"
T22500420,"Elisabeth, Strickland"
T22500421,"Agnes, Strickland"
T22500422,"Chatto, Non"
T22500424,"Herbert, Spencer"
T22500425,"John R. (John Randolph), Dos Passos"
T22500426,"Hannah Jane, Locker-Lampson"
T22500427,"Randolph, Caldecott"
T22500428,"Jack, Binns"
T22500429,"Allen, Chapman"
T2250043,"E. W. (Ernest William), Hornung"
T22500430,"Oscar, Wilde"
T22500431,"Frederick, Ross"
T22500432,"John, Hill"
T22500433,"William, Beebe"
T22500434,"Charlotte M., Brame"
T22500435,"Fridtjof, Nansen"
T22500436,"Otto Neumann, Sverdrup"
T22500437,"Richard, Jefferies"
T22500438,"Ward, Moore"
T22500439,"Ernest, Bell"
T2250044,"Dudley, Wright"
T22500440,"Gotthold Ephraim, Lessing"
T22500441,"Anna M. (Anna Mary), Galbraith"
T22500442,"Walt, Louderback"
T22500443,"Joseph Bushnell, Ames"
T22500444,"Elinor, Jenkins"
T22500445,"Alfred Wellesley, Rees"
T22500446,"Richard Harding, Davis"
T22500447,"Claud, Field"
T22500448,"August, Strindberg"
T22500449,"Jim, Kjelgaard"
T2250045,"H. R. (Harold Robert), Millar"
T22500450,"Charles Banks, Wilson"
T22500451,"Moses, Swan"
T22500453,"Frederick George, Lee"
T22500454,"Charles Godfrey, Leland"
T22500455,"Charles, Whymper"
T22500456,"William Alexander, Adams"
T22500457,"Frank Lebby, Stanton"
T22500458,"H. T. (Harry Thacker), Burleigh"
T22500459,"H. G. (Herbert George), Wells"
T2250046,"E. (Edith), Nesbit"
T22500460,"Herbert David, Croly"
T22500461,"Alexander, Teixeira de Mattos"
T22500462,"Maurice, Leblanc"
T22500463,"Thornton W. (Thornton Waldo), Burgess"
T22500464,"William, Stevenson"
T22500465,"John, Still"
T22500466,"John, Bridges"
T22500467,"John Stephen, Farmer"
T22500468,"John, Nisbet"
T22500469,"John, Evelyn"
T2250047,"Richard, Johnson"
T22500470,"Demetrius Charles, Boulger"
T22500471,"Mary, Findlater"
T22500472,"Allan, McAulay"
T22500473,"Jane Helen, Findlater"
T22500474,"Beatrix, Potter"
T22500475,"J. George (John George), Hodgins"
T22500476,"Egerton, Ryerson"
T22500477,"M. L., Flanery"
T22500478,"William, Carleton"
T22500479,"Edith B. (Edith Bertha), Ordway"
T22500480,"Henry Putnam, Stearns"
T22500481,"Louis, Couperus"
T22500482,"E. Phillips (Edward Phillips), Oppenheim"
T22500483,"F. Vaux (Francis Vaux), Wilson"
T22500484,"Grenville, Kleiser"
T22500485,"William John, Locke"
T22500486,"George, MacDonald"
T22500487,"Florence L., Bowman"
T22500488,"Henry, Reeve"
T22500489,"Charles, Greville"
T2250049,"William, Barnes"
T22500490,"Isabel C. (Isabel Coston), Byrum"
T22500492,"Carl L. (Carl Lotus), Becker"
T22500493,"Allen, Johnson"
T22500495,"A. S. M. (Arthur Stuart-Menteth), Hutchinson"
T22500496,"Paul Julian, Meylan"
T22500497,"Kisari Mohan, Ganguli"
T22500498,"Bayard, Tuckerman"
T22500499,"Alfred, Noyes"
T225005,"Belle M., Wagner"
T22500500,"George V. (George Vere), Hobart"
T22500501,"Alan, Sullivan"
T22500502,"Catharine Maria, Sedgwick"
T22500503,"Frederick James, Furnivall"
T22500504,"R. M. (Robert Michael), Ballantyne"
T22500505,"Julia Ellen, Rogers"
T22500506,"Herbert D. (Herbert Dickinson), Ward"
